,id_in_source_file,date,tags_top,title,url,body,tags_bottom,video_duration_seconds,file_key,datetime,dat,year,year_month,hour,weekday,whole newscast,body_token_final,title_token_final
42,68,2023-01-27 14:00:00,Общество,В Минобороны РФ показали работу истребителей Су-35С,https://www.1tv.ru/news/2023-01-27/446076-v_minoborony_rf_pokazali_rabotu_istrebiteley_su_35s,"Это многоцелевые сверхманевренные самолеты, способные выполнять различные задачи: патрулируют заданные районы и прикрывают действия бомбардировщиков и штурмовиков, а также вертолетов при нанесении их экипажами ударов по украинским националистам. В ходе боевого дежурства наш истребитель обнаружил вражеский самолет, он был определен как Су-25 противника. Используя тактическое преимущество и выгодное положение, был выполнен захват цели, а потом пуск ракеты. В итоге вражеский штурмовик уничтожен. ","Общество,Специальная военная операция на Украине,Вооруженные силы,Авиация",36.0,0-15,2023-01-27 14:00:00,2023-01-27,2023,2023-01,14,4,False,"['многоцелевой', 'сверхманевренные', 'самолёт', 'способный', 'выполнять', 'различный', 'задача', 'патрулировать', 'заданный', 'район', 'прикрывать', 'действие', 'бомбардировщик', 'штурмовик', 'вертолёт', 'нанесение', 'экипаж', 'удар', 'украинским', 'националист', 'ход', 'боевой', 'дежурство', 'истребитель', 'обнаружить', 'вражеский', 'самолёт', 'определить', 'су-25', 'противник', 'использовать', 'тактический', 'преимущество', 'выгодный', 'положение', 'выполнить', 'захват', 'цель', 'пуск', 'ракета', 'итог', 'вражеский', 'штурмовик', 'уничтожить']","['минобороны', 'рф', 'показать', 'работа', 'истребитель', 'су-35с']"
43,67,2023-01-27 13:10:00,Общество,Выпуск новостей в 13:00 от 27.01.2023,https://www.1tv.ru/news/2023-01-27/446069-vypusk_novostey_v_13_00_ot_27_01_2023,"Смотрите в этом выпуске: 79 лет назад была полностью снята блокада Ленинграда; во всем мире вспоминают жертв Холокоста; Венгрия не допустит, чтобы санкции ЕС коснулись российской атомной энергетики.",Общество,864.0,0-15,2023-01-27 13:10:00,2023-01-27,2023,2023-01,13,4,True,"['смотреть', 'выпуск', '79', 'год', 'полностью', 'снять', 'блокада', 'ленинград', 'мир', 'вспоминать', 'жертва', 'холокост', 'венгрия', 'допустить', 'санкция', 'ес', 'коснуться', 'российский', 'атомный', 'энергетика']","['выпуск', 'новость', '13:00', '27.01.2023']"
44,70,2023-01-27 13:09:00,"В мире,Криминал",Вооруженное нападение произошло на посольство Азербайджана в Тегеране,https://www.1tv.ru/news/2023-01-27/446072-vooruzhennoe_napadenie_proizoshlo_na_posolstvo_azerbaydzhana_v_tegerane,"Все сняла камера видеонаблюдения. Мужчина с автоматом прямо на входе открыл огонь. Сотрудники охраны пытались его остановить, один из них, безоружный, бросился на преступника, старался его повалить. Борьба длилась какое-то время, нападавший продолжал стрелять. В результате погиб начальник охраны, двое его коллег ранены. Преступник задержан. На допросе он заявил, что руководствовался, как он сказал, личными мотивами. Подъехал к зданию на автомобиле вместе с двумя детьми, 14-летней девочкой и 7-летним мальчиком. Официальный представитель нашего МИД Мария Захарова выразила соболезнования коллегам из дипмиссии. Она написала, что Россия шокирована произошедшим.","В мире,Криминал,Убийство",41.0,0-15,2023-01-27 13:09:00,2023-01-27,2023,2023-01,13,4,False,"['снять', 'камера', 'видеонаблюдение', 'мужчина', 'автомат', 'прямо', 'вход', 'открыть', 'огонь', 'сотрудник', 'охрана', 'пытаться', 'остановить', 'безоружный', 'броситься', 'преступник', 'стараться', 'повалить', 'борьба', 'длиться', 'какой', 'время', 'нападать', 'продолжать', 'стрелять', 'результат', 'погибнуть', 'начальник', 'охрана', 'двое', 'коллега', 'ранить', 'преступник', 'задержать', 'допрос', 'заявить', 'руководствоваться', 'сказать', 'личный', 'мотив', 'подъехать', 'здание', 'автомобиль', 'вместе', 'два', 'ребёнок', '14-летней', 'девочка', '7-летним', 'мальчик', 'официальный', 'представитель', 'мид', 'мария', 'захаров', 'выразить', 'соболезнование', 'коллега', 'дипмиссия', 'написать', 'россия', 'шокировать', 'произойти']","['вооружить', 'нападение', 'произойти', 'посольство', 'азербайджан', 'тегеран']"
45,69,2023-01-27 13:08:00,Политика,"США не будут передавать Киеву танки с секретными элементами брони, включающими обедненный уран",https://www.1tv.ru/news/2023-01-27/446073-ssha_ne_budut_peredavat_kievu_tanki_s_sekretnymi_elementami_broni_vklyuchayuschimi_obednennyy_uran,"  По американским законам, технику с этими комплектующими запрещено отправлять за рубеж. Об этом пишет газета «Политико». Европейцы, тем временем, начали ревизию своих запасов, чтобы определить, сколько «Леопардов» смогут дать Украине. Испания, например, поделится старыми машинами, которые хранились на складах больше 10 лет. А вот президент Хорватии сообщил, что страна не собирается принимать в этом участие. Он прокомментировал слова главы МИД Германии Анналены Бербок, которая заявила, что страны Европы должны действовать сообща, потому что «ведут войну против России». Вот ответ Зорана Милановича: «Мы находимся в состоянии войны с Россией? Я не знал. Возможно, Германия снова воюет с Россией, ну удачи им, если они хотят повторения того же, что и 70 лет назад. Я буду всегда выступать против участия нашей страны. Даже если это кому-то не нравится в Брюсселе. Мы не участвуем в войне».В Венгрии заявляют, что не присоединятся к поставкам военной техники на Украину ни сейчас, ни позже. Глава МИД Петер Сийярто снова призвал к мирным переговорам. А премьер-министр Виктор Орбан сегодня объявил, что Будапешт не допустит распространения европейских санкций на российскую ядерную энергетику. Сейчас Еврокомиссия готовит уже 10-й санкционный пакет. И есть планы в частности об ограничениях в этой отрасли. Венгрия в случае таких попыток наложит вето. Орбан подчеркнул: ожидает «большой битвы», но будет стоять на своем. У Москвы и Будапешта масштабный совместный проект. Сейчас на единственной в Венгрии АЭС «Пакш» работают четыре энергоблока.  В августе «Росатому» было выдано разрешение на возведение 5-го и 6-го. Для Венгрии атомная энергетика — способ обеспечить свою энергетическую безопасность, не раз подчеркивало руководство страны.","Политика,Международные отношения,Вооружение,Зоран Миланович",114.0,0-15,2023-01-27 13:08:00,2023-01-27,2023,2023-01,13,4,False,"['  ', 'американский', 'закон', 'техника', 'комплектующими', 'запретить', 'отправлять', 'рубеж', 'писать', 'газета', 'политико', 'европеец', 'время', 'начать', 'ревизия', 'запас', 'определить', 'леопард', 'дать', 'украина', 'испания', 'поделиться', 'старый', 'машина', 'храниться', 'склад', '10', 'год', 'президент', 'хорватия', 'сообщить', 'страна', 'собираться', 'принимать', 'участие', 'прокомментировать', 'слово', 'глава', 'мид', 'германия', 'анналены', 'бербок', 'заявить', 'страна', 'европа', 'действовать', 'сообща', 'вести', 'война', 'против', 'россия', 'ответ', 'зоран', 'миланович', 'находиться', 'состояние', 'война', 'россия', 'знать', 'германия', 'воевать', 'россия', 'удача', 'хотеть', 'повторение', '70', 'год', 'выступать', 'против', 'участие', 'страна', 'нравиться', 'брюссель', 'участвовать', 'войне»', 'венгрия', 'заявлять', 'присоединиться', 'поставка', 'военный', 'техника', 'украина', 'ни', 'ни', 'глава', 'мид', 'петер', 'сийярто', 'призвать', 'мирный', 'переговорам', 'премьер', 'министр', 'виктор', 'орбан', 'сегодня', 'объявить', 'будапешт', 'допустить', 'распространение', 'европейский', 'санкция', 'российский', 'ядерный', 'энергетика', 'еврокомиссия', 'готовить', '10-й', 'санкционный', 'пакет', 'план', 'частность', 'ограничение', 'отрасль', 'венгрия', 'случай', 'попытка', 'наложить', 'вето', 'орбан', 'подчеркнуть', 'ожидать', 'большой', 'битва', 'стоять', 'москва', 'будапешт', 'масштабный', 'совместный', 'проект', 'единственный', 'венгрия', 'аэс', 'пакш', 'работать', 'четыре', 'энергоблок', ' ', 'август', 'росатому', 'выдать', 'разрешение', 'возведение', '5-й', '6-й', 'венгрия', 'атомный', 'энергетика', 'способ', 'обеспечить', 'энергетический', 'безопасность', 'раз', 'подчеркивало', 'руководство', 'страна']","['сша', 'передавать', 'киев', 'танк', 'секретный', 'элемент', 'бронь', 'включать', 'обеднить', 'уран']"
46,63,2023-01-27 13:07:00,Общество,Донецк снова под огнем украинских националистов,https://www.1tv.ru/news/2023-01-27/446071-donetsk_snova_pod_ognem_ukrainskih_natsionalistov,"16 снарядов натовского калибра за 40 минут. Донецк снова под огнем украинских националистов. Били по разным районам, сообщают в ДНР, а еще по Макеевке. В Луганской республике обстрелу подверглось Рубежное. Под прицелом мирные города и в Запорожской области. Васильевку обстреливают практически ежедневно, в том числе из американских ""Хаймарсов"", удары по жилым домам. Нашему корреспонденту Дарье Швыдкой люди рассказали, как приходится выживать.","Общество,Специальная военная операция на Украине,Вооруженные силы,ДНР",237.0,0-15,2023-01-27 13:07:00,2023-01-27,2023,2023-01,13,4,False,"['16', 'снаряд', 'натовский', 'калибр', '40', 'минута', 'донецк', 'огонь', 'украинских', 'националист', 'бить', 'разный', 'район', 'сообщать', 'днр', 'макеевка', 'луганский', 'республика', 'обстрел', 'подвергнуться', 'рубежный', 'прицел', 'мирный', 'город', 'запорожский', 'область', 'васильевка', 'обстреливать', 'практически', 'ежедневно', 'число', 'американский', 'хаймарсов', 'удар', 'жилой', 'дом', 'корреспондент', 'дарья', 'швыдкой', 'человек', 'рассказать', 'приходиться', 'выживать']","['донецк', 'огонь', 'украинских', 'националист']"
47,64,2023-01-27 13:04:00,"Политика,Общество,В мире",День памяти жертв Холокоста: 78 лет назад красноармейцы освободили узников нацистского концлагеря Освенцим,https://www.1tv.ru/news/2023-01-27/446070-den_pamyati_zhertv_holokosta_78_let_nazad_krasnoarmeytsy_osvobodili_uznikov_natsistskogo_kontslagerya_osventsim,"Крупнейшая фабрика смерти. Людей пытали, убивали в газовых камерах, сжигали заживо. По документам Нюрнбергского процесса, в концлагере погибло два миллиона 800 тысяч человек, большинство — евреи. Всего же за годы войны жертвами геноцида стали шесть миллионов евреев. В Москве траурные мероприятия проходят в Еврейском музее и центре толерантности. К мемориалу возложили цветы, а затем прошел концерт в память о погибших. Церемония сегодня в Освенциме, и представителей России власти Польши не пригласили. Но подвиг красноармейцев не должен быть забыт, попытки переписать историю недопустимы. Об этом сегодня вновь заявил Владимир Путин в обращении к участникам мероприятий, посвященным Дню памяти жертв Холокоста: ""Тогда, в 1945 году, конец варварским планам нацистов положил, прежде всего, советский народ, который отстоял свободу и независимость Родины, спас от тотального уничтожения и порабощения еврейский и другие народы. Мы должны четко понимать, что любые попытки пересмотреть вклад нашей страны в Великую Победу фактически означает оправдание преступлений нацизма, открывает путь для возрождения его смертоносной идеологии. Забвение уроков истории приводит к повторению страшных трагедий. Свидетельство тому – те преступления против мирных граждан, этнические чистки, карательные акции, которые организуют на Украине неонацисты. Именно с этим злом мужественно, плечом к плечу сражаются сейчас наши воины"".","Политика,Общество,Геноцид,В мире,История,Владимир Путин",96.0,0-15,2023-01-27 13:04:00,2023-01-27,2023,2023-01,13,4,False,"['крупный', 'фабрика', 'смерть', 'человек', 'пытать', 'убивать', 'газовый', 'камера', 'сжигать', 'заживо', 'документ', 'нюрнбергский', 'процесс', 'концлагерь', 'погибнуть', 'два', 'миллион', '800', 'тысяча', 'человек', 'большинство', 'еврей', 'год', 'война', 'жертва', 'геноцид', 'шесть', 'миллион', 'еврей', 'москва', 'траурный', 'мероприятие', 'проходить', 'еврейский', 'музей', 'центр', 'толерантность', 'мемориал', 'возложить', 'цветок', 'пройти', 'концерт', 'память', 'погибнуть', 'церемония', 'сегодня', 'освенцим', 'представитель', 'россия', 'власть', 'польша', 'пригласить', 'подвиг', 'красноармеец', 'забыть', 'попытка', 'переписать', 'история', 'недопустимый', 'сегодня', 'заявить', 'владимир', 'путин', 'обращение', 'участник', 'мероприятие', 'посвятить', 'день', 'память', 'жертва', 'холокост', '1945', 'год', 'конец', 'варварский', 'план', 'нацист', 'положить', 'советский', 'народ', 'отстоять', 'свобода', 'независимость', 'родина', 'спасти', 'тотальный', 'уничтожение', 'порабощение', 'еврейский', 'народ', 'четко', 'понимать', 'любой', 'попытка', 'пересмотреть', 'вклад', 'страна', 'великий', 'победа', 'фактически', 'означать', 'оправдание', 'преступление', 'нацизм', 'открывать', 'путь', 'возрождение', 'смертоносный', 'идеология', 'забвение', 'урок', 'история', 'приводить', 'повторение', 'страшный', 'трагедия', 'свидетельство', 'преступление', 'против', 'мирный', 'гражданин', 'этнический', 'чистка', 'карательный', 'акция', 'организовать', 'украина', 'неонацист', 'зло', 'мужественно', 'плечо', 'плечо', 'сражаться', 'воин']","['день', 'память', 'жертва', 'холокост', '78', 'год', 'красноармеец', 'освободить', 'узник', 'нацистский', 'концлагерь', 'освенцим']"
48,65,2023-01-27 13:00:00,Общество,"Память, которая навсегда с нами: ровно 79 лет назад была полностью снята блокада Ленинграда",https://www.1tv.ru/news/2023-01-27/446074-pamyat_kotoraya_navsegda_s_nami_rovno_79_let_nazad_byla_polnostyu_snyata_blokada_leningrada,"Почти 900 дней ужаса, боли, нечеловеческих испытаний. Гитлер приказал стереть город с лица земли. Тысячи авиабомб и артиллерийских снарядов. А еще холод и голод. Единственная ниточка, по которой шло снабжение, «Дорога жизни», по льду Ладожского озера. Но несмотря ни на что, Ленинград выстоял. Вражеское кольцо удалось прорвать еще в 43-м, но полностью снять блокаду смогли лишь спустя год. По разным оценкам, в осажденном городе погибли до полутора миллионов человек. Сегодня в Петербурге тысячи людей приходят почтить память героических жителей и защитников Ленинграда. Среди них и те, кто пережил блокаду. Несут цветы к дому на Невском проспекте, где до сих пор табличка об опасности обстрелов.Валентина Колесникова, жительница блокадного Ленинграда: «Мне 8 лет лет, я хорошо помню, а брату 5. Мама оставляла нам полено, бревнышко и нож, и мы строгали лучинки. У нас не было света, не было воды, снег собирали, не было отопления, буржуйка посреди комнаты стояла. Мама приходила с работы, мы должны были настрогать лучины, это наше было освещение. Ставили в банку эти лучины и целый вечер освещали».Людмила Смирнова, жительница блокадного Ленинграда: «Блокада началась, мне два с половиной года было, все 900 дней блокады с мамой жила в Ленинграде. Отец добровольцем ушел на фронт, был шофером на «Дороге жизни». Здесь похоронен мой дедушка Смирнов Федор Арсентьевич, 42-й год в 12-й траншее. От голода. Что интересно, он работал в столовой и умер от голода».Галина Зыбина, жительница блокадного Ленинграда: «11 лет. Не только мне, у меня еще три брата и старшая сестра. Папа на фронт ушел сразу же, 5 сентября его уже не было. И мама, и нас пять штук. И голодали, и плакали, и радовались, когда что-то есть, и работали. Я работала, работала все лето, я уже в 4-м классе организовала волейбол, голодные, а играли в мяч».Непрерывным потоком идут люди на Пискаревское кладбище. Не просто мемориальный комплекс, братская могила, крупнейшее в мире место массового захоронения ленинградцев, павших во время Великой Отечественной войны. В траурной церемонии приняла участие спикер Совета Федерации Валентина Матвиенко, которая 8 лет была губернатором города.Подвиг ленинградцев сегодня вспоминает вся страна. Страшным страницам истории посвящены выставки в музеях. В школах уроки мужества. И акция «Блокадный хлеб», крохотные 125 граммов, паек, который получали горожане в самые тяжелые дни.","Общество,История,Санкт-Петербург",185.0,0-15,2023-01-27 13:00:00,2023-01-27,2023,2023-01,13,4,False,"['900', 'день', 'ужас', 'боль', 'нечеловеческий', 'испытание', 'гитлер', 'приказать', 'стереть', 'город', 'лицо', 'земля', 'тысяча', 'авиабомба', 'артиллерийский', 'снаряд', 'холод', 'голод', 'единственный', 'ниточка', 'идти', 'снабжение', 'дорога', 'жизнь', 'лёд', 'ладожский', 'озеро', 'несмотря', 'ни', 'ленинград', 'выстоять', 'вражеский', 'кольцо', 'удаться', 'прорвать', '43-м', 'полностью', 'снять', 'блокада', 'смочь', 'год', 'разный', 'оценка', 'осажденном', 'город', 'погибнуть', 'полтора', 'миллион', 'человек', 'сегодня', 'петербург', 'тысяча', 'человек', 'приходить', 'почтить', 'память', 'героический', 'житель', 'защитник', 'ленинград', 'пережить', 'блокада', 'нести', 'цветок', 'дом', 'невский', 'проспект', 'табличка', 'опасность', 'обстрел', 'валентина', 'колесников', 'жительница', 'блокадный', 'ленинград', '8', 'год', 'год', 'помнить', 'брат', '5', 'мама', 'оставлять', 'полено', 'бревнышко', 'нож', 'строгать', 'лучинка', 'свет', 'вода', 'снег', 'собирать', 'отопление', 'буржуйка', 'комната', 'стоять', 'мама', 'приходить', 'работа', 'настрогать', 'лучина', 'освещение', 'ставить', 'банка', 'лучина', 'целый', 'вечер', 'освещали»', 'людмила', 'смирнов', 'жительница', 'блокадный', 'ленинград', 'блокада', 'начаться', 'два', 'половина', 'год', '900', 'день', 'блокада', 'мама', 'жить', 'ленинград', 'отец', 'доброволец', 'уйти', 'фронт', 'шофер', 'дорога', 'жизнь', 'похоронить', 'дедушка', 'смирнов', 'фёдор', 'арсентиевич', '42-й', 'год', '12-й', 'траншее', 'голод', 'интересный', 'работать', 'столовая', 'умереть', 'голода»', 'галина', 'зыбин', 'жительница', 'блокадный', 'ленинград', '11', 'год', 'три', 'брат', 'старший', 'сестра', 'папа', 'фронт', 'уйти', '5', 'сентябрь', 'мама', 'пять', 'штука', 'голодать', 'плакать', 'радоваться', 'работать', 'работать', 'работать', 'лето', '4-й', 'класс', 'организовать', 'волейбол', 'голодный', 'играть', 'мяч»', 'непрерывный', 'поток', 'идти', 'человек', 'пискарёвский', 'кладбище', 'мемориальный', 'комплекс', 'братский', 'могила', 'крупный', 'мир', 'место', 'массовый', 'захоронение', 'ленинградец', 'пасть', 'время', 'великий', 'отечественный', 'война', 'траурный', 'церемония', 'принять', 'участие', 'спикер', 'совет', 'федерация', 'валентина', 'матвиенко', '8', 'год', 'губернатор', 'город', 'подвиг', 'ленинградец', 'сегодня', 'вспоминать', 'страна', 'страшный', 'страница', 'история', 'посвятить', 'выставка', 'музей', 'школа', 'урок', 'мужество', 'акция', 'блокадный', 'хлеб', 'крохотный', '125', 'грамм', 'паёк', 'получать', 'горожанин', 'самые', 'тяжёлый', 'день']","['память', 'навсегда', 'ровно', '79', 'год', 'полностью', 'снять', 'блокада', 'ленинград']"
49,66,2023-01-27 12:15:00,Общество,Выпуск новостей в 12:00 от 27.01.2023,https://www.1tv.ru/news/2023-01-27/446061-vypusk_novostey_v_12_00_ot_27_01_2023,Смотрите в этом выпуске: в России вспоминают великий подвиг жителей и защитников Ленинграда в годы Великой Отечественной; 78 лет назад красноармейцы освободили узников концлагеря Освенцим на территории Польши; украинские националисты бросают новые формирования к дороге на Сватовское направление и пытаются наступать; Сергей Лавров завершил африканское турне визитом в Эритрею.,Общество,1049.0,0-15,2023-01-27 12:15:00,2023-01-27,2023,2023-01,12,4,True,"['смотреть', 'выпуск', 'россия', 'вспоминать', 'великий', 'подвиг', 'житель', 'защитник', 'ленинград', 'год', 'великий', 'отечественный', '78', 'год', 'красноармеец', 'освободить', 'узник', 'концлагерь', 'освенцим', 'территория', 'польша', 'украинские', 'националист', 'бросать', 'новый', 'формирование', 'дорога', 'сватовской', 'направление', 'пытаться', 'наступать', 'сергей', 'лавров', 'завершить', 'африканский', 'турне', 'визит', 'эритрея']","['выпуск', 'новость', '12:00', '27.01.2023']"
50,58,2023-01-27 12:14:00,"В мире,Криминал",Напавший утром на посольство Азербайджана в Тегеране задержан,https://www.1tv.ru/news/2023-01-27/446064-napavshiy_utrom_na_posolstvo_azerbaydzhana_v_tegerane_zaderzhan,"Как сообщают СМИ, это 50-летний мужчина. К зданию дипмиссии он подъехал на машине вместе с двумя детьми. После ворвался внутрь и открыл огонь из автомата Калашникова. Погиб начальник охраны, еще двое сотрудников службы, которые пытались остановить преступника, были ранены. Их состояние медики оценивают как удовлетворительное. На допросе задержанный сказал, что пошел на преступление из-за личных и семейных проблем.","В мире,Криминал",32.0,0-15,2023-01-27 12:14:00,2023-01-27,2023,2023-01,12,4,False,"['сообщать', 'сми', '50-летний', 'мужчина', 'здание', 'дипмиссия', 'подъехать', 'машина', 'вместе', 'два', 'ребёнок', 'ворваться', 'внутрь', 'открыть', 'огонь', 'автомат', 'калашников', 'погибнуть', 'начальник', 'охрана', 'двое', 'сотрудник', 'служба', 'пытаться', 'остановить', 'преступник', 'ранить', 'состояние', 'медик', 'оценивать', 'удовлетворительный', 'допрос', 'задержать', 'сказать', 'пойти', 'преступление', 'личный', 'семейный', 'проблема']","['напасть', 'утро', 'посольство', 'азербайджан', 'тегеран', 'задержать']"
51,56,2023-01-27 12:13:00,Политика,Министр иностранных дел Сергей Лавров завершил свою поездку по странам Африки,https://www.1tv.ru/news/2023-01-27/446065-ministr_inostrannyh_del_sergey_lavrov_zavershil_svoyu_poezdku_po_stranam_afriki,"На этой неделе он побывал в ЮАР, Эсватини, Анголе, последним пунктом стала Эритрея. Везде власти за сотрудничество с Россией, как бы Запад ни пытался этому мешать. Восстановить колониальную зависимость континента и обратить вспять формирование нового многополярного мира у Соединенных Штатов  и у тех, кто им потакает в Европе, уже не получится. В этом убедился Павел Пчелкин","Политика,Международные отношения,Сергей Лавров",240.0,0-15,2023-01-27 12:13:00,2023-01-27,2023,2023-01,12,4,False,"['неделя', 'побывать', 'юар', 'эсватини', 'анголе', 'последний', 'пункт', 'эритрея', 'власть', 'сотрудничество', 'россия', 'запад', 'ни', 'пытаться', 'мешать', 'восстановить', 'колониальный', 'зависимость', 'континент', 'обратить', 'вспять', 'формирование', 'новый', 'многополярный', 'мир', 'соединить', 'штат', ' ', 'потакать', 'европа', 'получиться', 'убедиться', 'павел', 'пчёлкин']","['министр', 'иностранный', 'дело', 'сергей', 'лавров', 'завершить', 'поездка', 'страна', 'африка']"
52,61,2023-01-27 12:11:00,Политика,"Венгрия не допустит, чтобы санкции ЕС коснулись российской атомной энергетики",https://www.1tv.ru/news/2023-01-27/446068-vengriya_ne_dopustit_chtoby_sanktsii_es_kosnulis_rossiyskoy_atomnoy_energetiki,"Об этом сегодня, выступая по радио, заявил премьер-министр страны Виктор Орбан. В настоящее время Еврокомиссия готовит новый, уже десятый санкционный пакет. И есть предложения, в частности, от Польши, запретить сотрудничество с нашей страной в этой отрасли. Венгрия категорически против и наложит вето в случае попытки ЕС ввести ограничения против российских предприятий атомной энергетики.Виктор Орбан, премьер-министр Венгрии: «Есть санкции, которые явно нарушают интересы Венгрии, и мы будем себя защищать. Сейчас они хотят ввести санкции против атомной энергетики. Это будет большая битва. Но нужно понимать, что не у венгерского премьер-министра проблемы с санкциями, вся нация выступает против них. Мы не допустим санкций, из-за которых инфляция в Венгрии может вырасти. Самое важное здесь  — цена на энергоносители, поэтому я не позволю включить атомную энергетику в санкционные списки. Это исключено».","Политика,Международные отношения,Атомная энергетика,Виктор Орбан",58.0,0-15,2023-01-27 12:11:00,2023-01-27,2023,2023-01,12,4,False,"['сегодня', 'выступать', 'радио', 'заявить', 'премьер', 'министр', 'страна', 'виктор', 'орбан', 'время', 'еврокомиссия', 'готовить', 'новый', 'десятый', 'санкционный', 'пакет', 'предложение', 'частность', 'польша', 'запретить', 'сотрудничество', 'страна', 'отрасль', 'венгрия', 'категорически', 'против', 'наложить', 'вето', 'случай', 'попытка', 'ес', 'ввести', 'ограничение', 'против', 'российский', 'предприятие', 'атомный', 'энергетика', 'виктор', 'орбан', 'премьер', 'министр', 'венгрия', 'санкция', 'нарушать', 'интерес', 'венгрия', 'защищать', 'хотеть', 'ввести', 'санкция', 'против', 'атомный', 'энергетика', 'больший', 'битва', 'понимать', 'венгерский', 'премьер', 'министр', 'проблема', 'санкция', 'нация', 'выступать', 'против', 'допустить', 'санкция', 'инфляция', 'венгрия', 'вырасти', 'важный', ' ', 'цена', 'энергоноситель', 'позволить', 'включить', 'атомный', 'энергетика', 'санкционный', 'список', 'исключить']","['венгрия', 'допустить', 'санкция', 'ес', 'коснуться', 'российский', 'атомный', 'энергетика']"
53,62,2023-01-27 12:10:00,Общество,На линии фронта в районе Сватово уничтожают противника боевые машины поддержки танков «Терминаторы»,https://www.1tv.ru/news/2023-01-27/446067-na_linii_fronta_v_rayone_svatovo_unichtozhayut_protivnika_boevye_mashiny_podderzhki_tankov_terminatory,"Это настоящие универсальные бойцы, способные поражать любые цели: бить из пушек, пулеметов, гранатометов, накрывать позиции врага настоящим огненным валом. В связке с танком это просто неудержимая сила, позволяющая отбивать у противника любое желание пойти в атаку и обратить его в бегство. Наш корреспондент Дмитрий Кулько работает на передовой и увидел «Терминаторы» в деле. Уникальные кадры в его репортаже.","Общество,Вооруженные силы,Специальная военная операция на Украине,Вооружение",294.0,0-15,2023-01-27 12:10:00,2023-01-27,2023,2023-01,12,4,False,"['универсальный', 'боец', 'способный', 'поражать', 'любой', 'цель', 'бить', 'пушка', 'пулемёт', 'гранатомёт', 'накрывать', 'позиция', 'враг', 'настоящий', 'огненный', 'вал', 'связка', 'танк', 'неудержимый', 'сила', 'позволять', 'отбивать', 'противник', 'желание', 'пойти', 'атака', 'обратить', 'бегство', 'корреспондент', 'дмитрий', 'кулько', 'работать', 'передовой', 'увидеть', 'терминатор', 'дело', 'уникальный', 'кадр', 'репортаж']","['линия', 'фронт', 'район', 'сватово', 'уничтожать', 'противник', 'боевой', 'машина', 'поддержка', 'танк', 'терминатор']"
54,57,2023-01-27 12:08:00,Общество,В российском Минобороны показали кадры боевой работы истребителей Су-35С,https://www.1tv.ru/news/2023-01-27/446066-v_rossiyskom_minoborony_pokazali_kadry_boevoy_raboty_istrebiteley_su_35s,"Это многоцелевые сверхманевренные самолеты, способные выполнять различные задачи: патрулируют заданные районы и прикрывают действия бомбардировщиков и штурмовиков, а также вертолетов при нанесении их экипажами ударов по украинским националистам. В ходе боевого дежурства наш истребитель обнаружил вражеский самолет, он был определен как Су-25 противника. Используя тактическое преимущество и выгодное положение, был выполнен захват цели, а потом пуск ракеты. В итоге вражеский штурмовик уничтожен. ","Авиация,Общество,Вооруженные силы,Специальная военная операция на Украине",35.0,0-15,2023-01-27 12:08:00,2023-01-27,2023,2023-01,12,4,False,"['многоцелевой', 'сверхманевренные', 'самолёт', 'способный', 'выполнять', 'различный', 'задача', 'патрулировать', 'заданный', 'район', 'прикрывать', 'действие', 'бомбардировщик', 'штурмовик', 'вертолёт', 'нанесение', 'экипаж', 'удар', 'украинским', 'националист', 'ход', 'боевой', 'дежурство', 'истребитель', 'обнаружить', 'вражеский', 'самолёт', 'определить', 'су-25', 'противник', 'использовать', 'тактический', 'преимущество', 'выгодный', 'положение', 'выполнить', 'захват', 'цель', 'пуск', 'ракета', 'итог', 'вражеский', 'штурмовик', 'уничтожить']","['российский', 'минобороны', 'показать', 'кадр', 'боевой', 'работа', 'истребитель', 'су-35с']"
